temperature,light_intensity,light_dark_ratio,reactor_type,fermentation_mode,open_close_system,reactor_volume,reaction_volume,initial_OD,cultivation_time,special_growth,no3_conc,phosphate_conc,co2_perc,air_bubbling,hco3_conc,nacl_conc,medium_pH,substrate2,substrate2_conc(mg/L),substrate2_enthalpyFormation,genetic_wt,promoterInducer,inducerConc,genetic_mutation,genetic_knockoutSteps,genetic_heterologousInsertion,genetic_precursor,genetic_enzymaticSteps,genetic_heterologousSteps,product,numberC,numberH,numberN,numberO,product_enthalpyFormation,productExporter,cofactorEnhance,pathwayOptimized,OD,growth_rate,product_titer,production_rate,paper,species,product permeability,ko genes,ox genes,OE_nativeSteps,bubbling_speed (ml/min)
35,150,0,2-cylindricalPBR,1-batch,2-close,1000,700,0.2,24,fermentative,247,5.43,0.04,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,8,isoprene,5,8,0,0,47.3,0,0,0,0.190560289,0.006528192,68.34319218,1.682692232,36,pcc6803,e,na,isps,0,na
35,150,0,2-cylindricalPBR,1-batch,2-close,1000,700,0.2,24,fermentative,247,5.43,0.04,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,8,isoprene,5,8,0,0,47.3,0,0,0,0.2510943,0.010237388,74.55620965,1.601793567,36,pcc6803,e,"psba2,glgx","atob,hmgs,hmgr,mk,pmk,pmd,fni,isps,xds,xdr,ispd,ispe,ispf,isph,ipi",0,na
35,150,0,2-cylindricalPBR,1-batch,2-close,1000,700,0.2,48,fermentative,247,5.43,0.04,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,1,isoprene,5,8,0,0,47.3,0,0,0,0.304506758,0.007121661,48.66860526,0.695728519,36,pcc6803,e,"psba2,glga","atob,hmgs,hmgr,mk,pmk,pmd,fni,isps,xds,xdr,ispd,ispe,ispf,isph,ipi",0,na
35,150,0,2-cylindricalPBR,1-batch,2-close,1000,700,0.2,48,fermentative,247,5.43,0.04,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,8,isoprene,5,8,0,0,47.3,0,0,0,0.336554232,0.006528192,137.7219189,1.682692232,36,pcc6803,e,na,isps,0,na
35,150,0,2-cylindricalPBR,1-batch,2-close,1000,700,0.2,48,fermentative,247,5.43,0.04,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,8,isoprene,5,8,0,0,47.3,0,0,0,0.425575105,0.010237388,138.757406,1.601793567,36,pcc6803,e,"psba2,glgx","atob,hmgs,hmgr,mk,pmk,pmd,fni,isps,xds,xdr,ispd,ispe,ispf,isph,ipi",0,na
35,150,0,2-cylindricalPBR,1-batch,2-close,1000,700,0.2,72,fermentative,247,5.43,0.04,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,1,isoprene,5,8,0,0,47.3,0,0,0,0.422014165,0.007121661,71.44970092,0.695728519,36,pcc6803,e,"psba2,glga","atob,hmgs,hmgr,mk,pmk,pmd,fni,isps,xds,xdr,ispd,ispe,ispf,isph,ipi",0,na
35,150,0,2-cylindricalPBR,1-batch,2-close,1000,700,0.2,72,fermentative,247,5.43,0.04,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,8,isoprene,5,8,0,0,47.3,0,0,0,0.45406164,0.006528192,175.0000237,1.682692232,36,pcc6803,e,na,isps,0,na
35,150,0,2-cylindricalPBR,1-batch,2-close,1000,700,0.2,72,fermentative,247,5.43,0.04,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,8,isoprene,5,8,0,0,47.3,0,0,0,0.635663998,0.010237388,176.0355108,1.601793567,36,pcc6803,e,"psba2,glgx","atob,hmgs,hmgr,mk,pmk,pmd,fni,isps,xds,xdr,ispd,ispe,ispf,isph,ipi",0,na
35,150,0,2-cylindricalPBR,1-batch,2-close,1000,700,0.2,96,fermentative,247,5.43,0.04,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,8,isoprene,5,8,0,0,47.3,0,0,0,0.560886556,0.006528192,209.1716198,1.682692232,36,pcc6803,e,"psba2,glga","atob,hmgs,hmgr,mk,pmk,pmd,fni,isps,xds,xdr,ispd,ispe,ispf,isph,ipi",0,na
35,150,0,2-cylindricalPBR,1-batch,2-close,1000,700,0.2,96,fermentative,247,5.43,0.04,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,1,isoprene,5,8,0,0,47.3,0,0,0,0.592934031,0.007121661,96.3017708,0.695728519,36,pcc6803,e,"psba2,glgx","atob,hmgs,hmgr,mk,pmk,pmd,fni,isps,xds,xdr,ispd,ispe,ispf,isph,ipi",0,na
35,150,0,2-cylindricalPBR,1-batch,2-close,1000,700,0.2,96,fermentative,247,5.43,0.04,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,8,isoprene,5,8,0,0,47.3,0,0,0,0.728245646,0.010237388,236.0946639,1.601793567,36,pcc6803,e,na,isps,0,na
35,150,0,2-cylindricalPBR,1-batch,2-close,1000,700,0.2,120,fermentative,247,5.43,0.04,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,8,isoprene,5,8,0,0,47.3,0,0,0,0.717563154,0.006528192,250.5917205,1.682692232,36,pcc6803,e,"psba2,glga","atob,hmgs,hmgr,mk,pmk,pmd,fni,isps,xds,xdr,ispd,ispe,ispf,isph,ipi",0,na
35,150,0,2-cylindricalPBR,1-batch,2-close,1000,700,0.2,120,fermentative,247,5.43,0.04,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,1,isoprene,5,8,0,0,47.3,0,0,0,0.753171405,0.007121661,117.0118448,0.695728519,36,pcc6803,e,"psba2,glgx","atob,hmgs,hmgr,mk,pmk,pmd,fni,isps,xds,xdr,ispd,ispe,ispf,isph,ipi",0,na
35,150,0,2-cylindricalPBR,1-batch,2-close,1000,700,0.2,120,fermentative,247,5.43,0.04,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,8,isoprene,5,8,0,0,47.3,0,0,0,0.973942953,0.010237388,267.1597513,1.601793567,36,pcc6803,e,na,isps,0,na
35,150,0,2-cylindricalPBR,1-batch,2-close,1000,700,0.2,144,fermentative,247,5.43,0.04,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,1,isoprene,5,8,0,0,47.3,0,0,0,0.867118037,0.007121661,125.2958839,0.695728519,36,pcc6803,e,"psba2,glga","atob,hmgs,hmgr,mk,pmk,pmd,fni,isps,xds,xdr,ispd,ispe,ispf,isph,ipi",0,na
35,150,0,2-cylindricalPBR,1-batch,2-close,1000,700,0.2,144,fermentative,247,5.43,0.04,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,8,isoprene,5,8,0,0,47.3,0,0,0,0.874239752,0.006528192,279.5857862,1.682692232,36,pcc6803,e,na,isps,0,na
35,150,0,2-cylindricalPBR,1-batch,2-close,1000,700,0.2,144,fermentative,247,5.43,0.04,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,8,isoprene,5,8,0,0,47.3,0,0,0,1.030916187,0.010237388,281.6568078,1.601793567,36,pcc6803,e,"psba2,glgx","atob,hmgs,hmgr,mk,pmk,pmd,fni,isps,xds,xdr,ispd,ispe,ispf,isph,ipi",0,na
35,150,0,2-cylindricalPBR,1-batch,2-close,1000,700,0.2,168,fermentative,247,5.43,0.04,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,1,isoprene,5,8,0,0,47.3,0,0,0,0.895604736,0.007121661,126.331371,0.695728519,36,pcc6803,e,"psba2,glga","atob,hmgs,hmgr,mk,pmk,pmd,fni,isps,xds,xdr,ispd,ispe,ispf,isph,ipi",0,na
35,150,0,2-cylindricalPBR,1-batch,2-close,1000,700,0.2,168,fermentative,247,5.43,0.04,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,8,isoprene,5,8,0,0,47.3,0,0,0,1.01667292,0.006528192,311.6864081,1.682692232,36,pcc6803,e,na,isps,0,na
35,150,0,2-cylindricalPBR,1-batch,2-close,1000,700,0.2,168,fermentative,247,5.43,0.04,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,8,isoprene,5,8,0,0,47.3,0,0,0,1.091450361,0.010237388,294.0828428,1.601793567,36,pcc6803,e,"psba2,glgx","atob,hmgs,hmgr,mk,pmk,pmd,fni,isps,xds,xdr,ispd,ispe,ispf,isph,ipi",0,na
35,150,0,2-cylindricalPBR,1-batch,2-close,1000,700,0.2,192,fermentative,247,5.43,0.04,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,1,isoprene,5,8,0,0,47.3,0,0,0,0.877800529,0.007121661,133.5798756,0.695728519,36,pcc6803,e,"psba2,glga","atob,hmgs,hmgr,mk,pmk,pmd,fni,isps,xds,xdr,ispd,ispe,ispf,isph,ipi",0,na
35,150,0,2-cylindricalPBR,1-batch,2-close,1000,700,0.2,192,fermentative,247,5.43,0.04,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,8,isoprene,5,8,0,0,47.3,0,0,0,1.073646154,0.006528192,323.0769085,1.682692232,36,pcc6803,e,na,isps,0,na
35,150,0,2-cylindricalPBR,1-batch,2-close,1000,700,0.2,192,fermentative,247,5.43,0.04,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,8,isoprene,5,8,0,0,47.3,0,0,0,1.148423595,0.010237388,307.5443648,1.601793567,36,pcc6803,e,"psba2,glga","atob,hmgs,hmgr,mk,pmk,pmd,fni,isps,xds,xdr,ispd,ispe,ispf,isph,ipi",0,na
35,150,0,2-cylindricalPBR,2-fed-batch,2-close,1000,500,0.5,24,fermentative,247,5.43,1,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,1,isoprene,5,8,0,0,47.3,0,0,0,1.181286728,0.035331391,0.037647073,0.001856618,37,pcc6803,b,"psba2,glga","atob,hmgs,hmgr,mk,pmk,pmd,fni,isps,xds,xdr,ispd,ispe,ispf,isph,ipi",0,na
35,150,0,2-cylindricalPBR,1-batch,2-close,1000,500,0.5,24,fermentative,247,5.43,0.5,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,1,isoprene,5,8,0,0,47.3,0,0,0,1.415730276,0.06179775,0.027941173,0.000513174,37,pcc6803,b,na,isps,0,na
35,150,0,2-cylindricalPBR,2-fed-batch,2-close,1000,500,0.5,48,fermentative,247,5.43,1,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,1,isoprene,5,8,0,0,47.3,0,0,0,1.643275211,0.035331391,0.080000011,0.001856618,37,pcc6803,b,na,isps,0,na
35,150,0,2-cylindricalPBR,1-batch,2-close,1000,500,0.5,48,fermentative,247,5.43,0.5,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,1,isoprene,5,8,0,0,47.3,0,0,0,2.179774845,0.06179775,0.047549028,0.021634128,37,pcc6803,b,na,isps,0,na
35,150,0,2-cylindricalPBR,2-fed-batch,2-close,1000,500,0.5,72,fermentative,247,5.43,1,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,1,isoprene,5,8,0,0,47.3,0,0,0,0.690058658,0.035331391,0.124705907,0.001856618,37,pcc6803,b,na,isps,0,na
35,150,0,2-cylindricalPBR,1-batch,2-close,1000,500,0.5,72,fermentative,247,5.43,0.5,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,1,isoprene,5,8,0,0,47.3,0,0,0,3.662920848,0.06179775,0.094117635,0.047324656,37,pcc6803,b,na,isps,0,na
35,150,0,2-cylindricalPBR,2-fed-batch,2-close,1000,500,0.5,96,fermentative,247,5.43,1,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,1,isoprene,5,8,0,0,47.3,0,0,0,1.538012053,0.035331391,0.179999984,0.001856618,37,pcc6803,b,na,isps,0,na
35,150,0,2-cylindricalPBR,1-batch,2-close,1000,500,0.5,96,fermentative,247,5.43,0.5,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,1,isoprene,5,8,0,0,47.3,0,0,0,4.764045083,0.06179775,0.098529399,0.052282477,37,pcc6803,b,na,isps,0,na
35,150,0,2-cylindricalPBR,2-fed-batch,2-close,1000,500,0.5,120,fermentative,247,5.43,1,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,1,isoprene,5,8,0,0,47.3,0,0,0,0.988304272,0.035331391,0.225882333,0.001856618,37,pcc6803,b,na,isps,0,na
35,150,0,2-cylindricalPBR,1-batch,2-close,1000,500,0.5,120,fermentative,247,5.43,0.5,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,1,isoprene,5,8,0,0,47.3,0,0,0,5.415729762,0.06179775,0.115196079,0.015774885,37,pcc6803,b,na,isps,0,na
35,150,0,2-cylindricalPBR,2-fed-batch,2-close,1000,500,0.5,144,fermentative,247,5.43,1,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,1,isoprene,5,8,0,0,47.3,0,0,0,1.637427079,0.035331391,0.270588229,0.001856618,37,pcc6803,b,na,isps,0,na
35,150,0,2-cylindricalPBR,1-batch,2-close,1000,500,0.5,144,fermentative,247,5.43,0.5,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,1,isoprene,5,8,0,0,47.3,0,0,0,5.752808399,0.06179775,0.124999984,0.006159726,37,pcc6803,b,na,isps,0,na
35,150,0,2-cylindricalPBR,2-fed-batch,2-close,1000,500,0.5,168,fermentative,247,5.43,1,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,1,isoprene,5,8,0,0,47.3,0,0,0,0.894736842,0.035331391,0.312941166,0.001856618,37,pcc6803,b,na,isps,0,na
35,150,0,2-cylindricalPBR,1-batch,2-close,1000,500,0.5,168,fermentative,247,5.43,0.5,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,1,isoprene,5,8,0,0,47.3,0,0,0,6.022471309,0.06179775,0.133823512,0.04807585,37,pcc6803,b,na,isps,0,na
35,150,0,2-cylindricalPBR,2-fed-batch,2-close,1000,500,0.5,192,fermentative,247,5.43,1,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,1,isoprene,5,8,0,0,47.3,0,0,0,1.543859649,0.035331391,0.356470583,0.001856618,37,pcc6803,b,na,isps,0,na
35,150,0,2-cylindricalPBR,1-batch,2-close,1000,500,0.5,192,fermentative,247,5.43,0.5,0,0.2,0,7.5,na,0,na,0,0,0,0,0,1-genomic,"acetyl-coa, Pyruvate, G3P",8,1,isoprene,5,8,0,0,47.3,0,0,0,6.157302764,0.06179775,0.139215698,0.078423722,37,pcc6803,b,na,isps,0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,na,na,2,na,247,5.43,1,1,0.2,500,8.3,na,0,na,1,0,0,0,0,na,G3P,4,0,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,4.153752631,0.024638905,38,pcc6803,i,na,isps,0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,na,na,2,na,247,5.43,1,1,0.2,500,8.3,na,0,na,0,0,0,0,1,1-genomic,G3P,4,0,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,9.230563163,0.280642756,38,pcc6803,i,na,na,0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,na,na,6,na,247,5.43,1,1,0.2,500,8.3,na,0,na,1,0,0,0,0,na,G3P,4,0,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,9.08633388,0.024638905,38,pcc6803,i,inv,na,0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,na,na,6,na,247,5.43,1,1,0.2,500,8.3,na,0,na,0,0,0,0,1,1-genomic,G3P,4,0,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,15.05735461,0.280642756,38,pcc6803,i,na,na,0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,na,na,12,na,247,5.43,1,1,0.2,500,8.3,na,0,na,1,0,0,0,0,na,G3P,4,0,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,10.03823552,0.024638905,38,pcc6803,i,inv,na,0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,na,na,12,na,247,5.43,1,1,0.2,500,8.3,na,0,na,0,0,0,0,1,1-genomic,G3P,4,0,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,17.04769441,0.280642756,38,pcc6803,i,na,na,0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,na,na,24,na,247,5.43,1,1,0.2,500,8.3,na,0,na,1,0,0,0,0,na,G3P,4,0,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,3.02877796,0.024638905,38,pcc6803,i,inv,na,0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,na,na,24,na,247,5.43,1,1,0.2,500,8.3,na,0,na,0,0,0,0,1,1-genomic,G3P,4,0,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,15.83618323,0.280642756,38,pcc6803,i,na,na,0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,na,na,24,na,247,5.43,1,1,0.2,250,8.3,na,0,na,0,0,0,0,1,1-genomic,G3P,4,0,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,6.440312113,0.080292586,38,pcc6803,i,inv,na,0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,na,na,24,na,247,5.43,1,1,0.2,250,8.3,na,0,na,0,0,0,0,1,1-genomic,G3P,4,0,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,8.671599265,0.198618534,38,pcc6803,i,inv,na,0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,na,na,24,na,247,5.43,1,1,0.2,250,8.3,na,0,na,0,0,0,0,2,1-genomic,G3P,4,0,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,16.43040093,0.299336437,38,pcc6803,i,ggps,na,0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,na,na,24,na,247,5.43,1,1,0.2,250,8.3,na,0,na,1,0,0,0,0,na,G3P,4,0,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,2.231291795,0.037329052,38,pcc6803,i,"inv,ggps",na,0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,200,na,24,na,247,5.43,1,1,0.2,250,8.3,na,0,na,0,0,0,0,0,1-genomic,G3P,4,1,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,12.98379213,0.171431043,38,pcc6803,i,na,na,0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,200,na,24,na,247,5.43,1,1,0.2,250,8.3,na,0,na,0,0,0,0,2,1-genomic,G3P,4,1,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,19.90848366,0.260425282,38,pcc6803,i,"ggtcd,ggps","cscb,sps,spp,ugp",0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,na,na,48,na,247,5.43,1,1,0.2,500,8.3,na,0,na,1,0,0,0,0,na,G3P,4,0,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,1.18266744,0.024638905,38,pcc6803,i,"ggtcd,ggps,inv","cscb,sps,spp,ugp",0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,na,na,48,na,247,5.43,1,1,0.2,500,8.3,na,0,na,0,0,0,0,1,1-genomic,G3P,4,0,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,13.47085231,0.280642756,38,pcc6803,i,na,na,0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,na,na,48,na,247,5.43,1,1,0.2,0,8.3,na,0,na,1,0,0,0,0,na,G3P,4,0,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,0.588756,0.01226575,38,pcc6803,i,inv,na,0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,na,na,48,na,247,5.43,1,1,0.2,0,8.3,na,0,na,0,0,0,0,1,1-genomic,G3P,4,0,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,5.61372,0.1169525,38,pcc6803,i,na,na,0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,na,na,48,na,247,5.43,1,1,0.2,250,8.3,na,0,na,0,0,0,0,1,1-genomic,G3P,4,0,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,7.657378676,0.080292586,38,pcc6803,i,inv,na,0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,na,na,48,na,247,5.43,1,1,0.2,250,8.3,na,0,na,0,0,0,0,1,1-genomic,G3P,4,0,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,11.40999903,0.198618534,38,pcc6803,i,inv,na,0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,na,na,48,na,247,5.43,1,1,0.2,250,8.3,na,0,na,0,0,0,0,2,1-genomic,G3P,4,0,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,23.52995666,0.299336437,38,pcc6803,i,ggps,na,0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,na,na,48,na,247,5.43,1,1,0.2,250,8.3,na,0,na,1,0,0,0,0,na,G3P,4,0,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,2.129866486,0.037329052,38,pcc6803,i,"inv,ggps",na,0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,na,na,72,na,247,5.43,1,1,0.2,250,8.3,na,0,na,0,0,0,0,1,1-genomic,G3P,4,0,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,5.781066177,0.080292586,38,pcc6803,i,na,na,0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,na,na,72,na,247,5.43,1,1,0.2,250,8.3,na,0,na,0,0,0,0,1,1-genomic,G3P,4,0,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,14.30053444,0.198618534,38,pcc6803,i,inv,na,0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,na,na,72,na,247,5.43,1,1,0.2,250,8.3,na,0,na,0,0,0,0,2,1-genomic,G3P,4,0,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,21.55222349,0.299336437,38,pcc6803,i,ggps,na,0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,200,na,72,na,247,5.43,1,1,0.2,250,8.3,na,0,na,1,0,0,0,0,na,G3P,4,0,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,2.687691756,0.037329052,38,pcc6803,i,"inv,ggps",na,0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,200,na,72,na,247,5.43,1,1,0.2,250,8.3,na,0,na,0,0,0,0,0,1-genomic,G3P,4,1,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,13.61331412,0.171431043,38,pcc6803,i,na,na,0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,200,na,72,na,247,5.43,1,1,0.2,250,8.3,na,0,na,0,0,0,0,2,1-genomic,G3P,4,1,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,16.60351839,0.260425282,38,pcc6803,i,"ggtcd,ggps","cscb,sps,spp,ugp",0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,200,na,96,na,247,5.43,1,1,0.2,250,8.3,na,0,na,0,0,0,0,0,1-genomic,G3P,4,1,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,14.32152097,0.171431043,38,pcc6803,i,"ggtcd,ggps,inv","cscb,sps,spp,ugp",0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,200,na,96,na,247,5.43,1,1,0.2,250,8.3,na,0,na,0,0,0,0,2,1-genomic,G3P,4,1,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,18.64945048,0.260425282,38,pcc6803,i,"ggtcd,ggps","cscb,sps,spp,ugp",0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,200,na,120,na,247,5.43,1,1,0.2,250,8.3,na,0,na,0,0,0,0,0,1-genomic,G3P,4,1,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,14.55758992,0.171431043,38,pcc6803,i,"ggtcd,ggps,inv","cscb,sps,spp,ugp",0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,200,na,120,na,247,5.43,1,1,0.2,250,8.3,na,0,na,0,0,0,0,2,1-genomic,G3P,4,1,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,24.78724312,0.260425282,38,pcc6803,i,"ggtcd,ggps","cscb,sps,spp,ugp",0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,200,na,144,na,247,5.43,1,1,0.2,250,8.3,na,0,na,0,0,0,0,0,1-genomic,G3P,4,1,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,26.6757947,0.171431043,38,pcc6803,i,"ggtcd,ggps,inv","cscb,sps,spp,ugp",0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,200,na,144,na,247,5.43,1,1,0.2,250,8.3,na,0,na,0,0,0,0,2,1-genomic,G3P,4,1,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,41.94158786,0.260425282,38,pcc6803,i,"ggtcd,ggps","cscb,sps,spp,ugp",0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,200,na,168,na,247,5.43,1,1,0.2,250,8.3,na,0,na,0,0,0,0,0,1-genomic,G3P,4,1,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,28.80041523,0.171431043,38,pcc6803,i,"ggtcd,ggps,inv","cscb,sps,spp,ugp",0,na
30,100,0,2-cylindricalPBR,1-batch,1-open,350,200,na,168,na,247,5.43,1,1,0.2,250,8.3,na,0,na,0,0,0,0,2,1-genomic,G3P,4,1,sucrose,12,22,0,11,-2221.2,0,0,0,na,na,43.75144739,0.260425282,38,pcc6803,i,"ggtcd,ggps","cscb,sps,spp,ugp",0,na
30,20,0,1-shakingflask,1-batch,1-open,250,100,0.5,72,na,247,5.43,1,0,0.2,0,8,na,0,na,0,0,0,0,1,1-genomic,G3P,4,1,sucrose,12,22,0,11,-2221.2,0,0,0,1.099245921,0.009439558,2.970819328,0.116692455,39,pcc6803,b,"ggtcd,ggps,inv","cscb,sps,spp,ugp",0,na
30,20,0,1-shakingflask,1-batch,1-open,250,100,0.5,72,na,247,5.43,1,0,0.2,0,8,na,0,na,0,0,0,0,0,1-genomic,G3P,4,1,sucrose,12,22,0,11,-2221.2,0,0,0,1.160803976,0.009836509,1.11405831,0.022887183,39,pcc6803,b,flv3,cscb,0,na
